USER               PID  %CPU %MEM      VSZ    RSS   TT  STAT STARTED      TIME COMMAND
khoahung           566   0.0  0.2  5132332  32060   ??  S     1:45PM   0:00.71 /Applications/Docker.app/Contents/MacOS/Docker
khoahung           565   0.0  0.1  4430484   8992   ??  S     1:45PM   0:00.23 /usr/libexec/diagnosticextensionsd
_nsurlsessiond     564   0.0  0.0  4334640   1168   ??  S     1:45PM   0:00.06 /usr/sbin/distnoted agent
khoahung           563   0.0  0.0  4437604   5836   ??  S     1:45PM   0:00.08 /System/Library/CoreServices/pbs
khoahung           560   0.0  0.0  4429824   6552   ??  S     1:45PM   0:00.15 /usr/libexec/triald
khoahung           559   0.0  0.1  4461016  19364   ??  Ss    1:45PM   0:00.24 /System/Library/Frameworks/QuickLook.framework/Versions/A/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite
root               557   0.0  0.0  4400004   3588   ??  Ss    1:45PM   0:00.34 /usr/libexec/xpcroleaccountd -launchd
root               556   0.0  0.0  4402252   6480   ??  Ss    1:45PM   0:00.09 /private/var/db/com.apple.xpc.roleaccountd.staging/com.apple.MobileSoftwareUpdate.UpdateBrainService.16777222.12922015319.xpc/Contents/MacOS/com.apple.MobileSoftwareUpdate.UpdateBrainService
khoahung           555   0.0  0.1  4451172  19060   ??  Ss    1:45PM   0:00.40 /Applications/Dropbox.app/Contents/PlugIns/garcon.appex/Contents/MacOS/garcon
_ctkd              554   0.0  0.0  4391664   2568   ??  Ss    1:45PM   0:00.05 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -s
khoahung           553   0.0  0.1  4435524  14992   ??  S     1:45PM   0:00.43 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
khoahung           552   0.0  0.0  4399364   3652   ??  S     1:45PM   0:00.06 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp
khoahung           551   0.0  0.1  4442752   9960   ??  S     1:45PM   0:00.07 /System/Library/CoreServices/TextInputSwitcher.app/Contents/MacOS/TextInputSwitcher
khoahung           549   0.0  0.2  5136024  31436   ??  S     1:45PM   0:00.63 /System/Library/CoreServices/Spotlight.app/Contents/MacOS/Spotlight
khoahung           548   0.0  0.1  4904272  10680   ??  S     1:45PM   0:00.08 /Applications/VMware Fusion.app/Contents/Library/VMware Fusion Start Menu.app/Contents/MacOS/VMware Fusion Start Menu
root               547   0.0  0.0  4325104   1932   ??  Ss    1:45PM   0:00.02 /usr/libexec/taskgated
root               546   0.0  0.0  4391580   1884   ??  Ss    1:45PM   0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
root               545   0.0  0.0  4399332   3144   ??  Ss    1:45PM   0:00.06 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp -d
khoahung           543   0.0  0.1  4433040  13108   ??  S     1:45PM   0:00.30 /System/Library/PrivateFrameworks/AppleMediaServices.framework/Resources/amsaccountsd
khoahung           541   0.0  0.1  5101404  19512   ??  S     1:45PM   0:00.25 /System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent
khoahung           539   0.0  0.0  4430164   7664   ??  S     1:45PM   0:00.11 /System/Library/CoreServices/diagnostics_agent
khoahung           536   0.0  0.1  4430244  14188   ??  S     1:45PM   0:01.09 /System/Library/CoreServices/cloudpaird
khoahung           535   0.0  0.1  4901768  10056   ??  S     1:45PM   0:00.07 /System/Library/CoreServices/AirPlayUIAgent.app/Contents/MacOS/AirPlayUIAgent --launchd
khoahung           534   0.0  0.1  4433184  10368   ??  S     1:45PM   0:01.79 /Library/Application Support/Adobe/AdobeGCClient/AGMService -mode=logon
khoahung           532   0.0  0.1  4434864  10984   ??  S     1:45PM   0:00.24 /System/Library/PrivateFrameworks/AskPermission.framework/Versions/A/Resources/askpermissiond
khoahung           528   0.0  0.1  4498884  20600   ??  S     1:45PM   0:00.65 /Library/Application Support/Malwarebytes/MBAM/Engine.bundle/Contents/PlugIns/FrontendAgent.app/Contents/MacOS/FrontendAgent
khoahung           526   0.0  0.0  4429672   5836   ??  S     1:45PM   0:00.18 /System/Library/Image Capture/Support/icdd
khoahung           525   0.0  0.0  4276060   1024   ??  S     1:45PM   0:00.02 bash /usr/local/bin/stkLaunchAgent.sh
khoahung           524   0.0  0.1  5060396  16388   ??  S     1:45PM   0:00.61 /System/Library/CoreServices/Siri.app/Contents/MacOS/Siri launchd
khoahung           523   0.0  0.0  4431104   7300   ??  S     1:45PM   0:00.07 /System/Library/Frameworks/InputMethodKit.framework/Resources/imklaunchagent
khoahung           516   0.0  0.0  4431236   7652   ??  S     1:45PM   0:00.17 /System/Library/PrivateFrameworks/CoreSpeech.framework/corespeechd
khoahung           515   0.0  0.0  4429708   7440   ??  S     1:45PM   0:00.03 /System/Library/PrivateFrameworks/CommunicationsFilter.framework/CMFSyncAgent
khoahung           514   0.0  0.1  4435160   9532   ??  S     1:45PM   0:00.49 /System/Library/PrivateFrameworks/FileProvider.framework/Support/fileproviderd
khoahung           512   0.0  0.1  4435992  10400   ??  S     1:45PM   0:02.56 /System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent --launchd
khoahung           509   0.0  0.1  4431924  11208   ??  Ss    1:45PM   0:00.24 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
khoahung           508   0.0  0.3  4892592  44680   ??  S     1:45PM   0:01.14 /System/Library/CoreServices/UIKitSystem.app/Contents/MacOS/UIKitSystem system_app_start
khoahung           507   0.0  0.1  4433312   8924   ??  Ss    1:45PM   0:00.09 /System/Library/PrivateFrameworks/IMFoundation.framework/XPCServices/IMRemoteURLConnectionAgent.xpc/Contents/MacOS/IMRemoteURLConnectionAgent
khoahung           506   0.0  0.1  4437496  14456   ??  S     1:45PM   0:00.65 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
khoahung           505   0.0  0.1  4436308  14924   ??  S     1:45PM   0:00.33 /usr/libexec/fmfd
khoahung           504   0.0  0.0  4399188   3120   ??  S     1:45PM   0:00.04 /System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent
khoahung           503   0.0  0.1  4433508  12928   ??  Ss    1:45PM   0:00.52 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
khoahung           502   0.0  0.2  4445056  27484   ??  S     1:45PM   0:00.82 /System/Library/PrivateFrameworks/IMDPersistence.framework/XPCServices/IMDPersistenceAgent.xpc/Contents/MacOS/IMDPersistenceAgent
root               501   0.0  0.0  4430064   5300   ??  Ss    1:45PM   0:00.08 /System/Library/PrivateFrameworks/AmbientDisplay.framework/Versions/A/XPCServices/com.apple.AmbientDisplayAgent.xpc/Contents/MacOS/com.apple.AmbientDisplayAgent
root               500   0.0  0.0  4429508   4708   ??  Ss    1:45PM   0:00.06 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Versions/A/XPCServices/com.apple.MobileSoftwareUpdate.CleanupPreparePathService.xpc/Contents/MacOS/com.apple.MobileSoftwareUpdate.CleanupPreparePathService
khoahung           499   0.0  0.1  4433312  10220   ??  Ss    1:45PM   0:00.17 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
root               498   0.0  0.0  4399892   5080   ??  Ss    1:45PM   0:00.11 /usr/libexec/wifivelocityd
khoahung           497   0.0  0.1  4599716  11676   ??  S     1:45PM   0:00.11 /System/Library/CoreServices/CoreLocationAgent.app/Contents/MacOS/CoreLocationAgent
khoahung           496   0.0  0.1  4588880  18836   ??  S     1:45PM   0:00.85 /System/Library/PrivateFrameworks/ContextKit.framework/Versions/A/XPCServices/ContextService.xpc/Contents/MacOS/ContextService
khoahung           495   0.0  0.0  4429972   4596   ??  Ss    1:45PM   0:00.03 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
khoahung           494   0.0  0.0  4391076   3176   ??  S     1:45PM   0:00.06 /usr/libexec/WiFiVelocityAgent
khoahung           493   0.0  0.1  4433240  18060   ??  S     1:45PM   0:00.51 /System/Library/PrivateFrameworks/IMCore.framework/imagent.app/Contents/MacOS/imagent
khoahung           492   0.0  0.0  4429820   7208   ??  S     1:45PM   0:00.05 /System/Library/PrivateFrameworks/FamilyCircle.framework/Versions/A/Resources/familycircled
_softwareupdate    491   0.0  0.0  4334640   1176   ??  S     1:45PM   0:00.05 /usr/sbin/distnoted agent
root               490   0.0  0.0  4400624   4752   ??  Ss    1:45PM   0:00.03 /System/Library/CoreServices/Software Update.app/Contents/Resources/suhelperd
khoahung           489   0.0  0.1  4433312   8692   ??  Ss    1:45PM   0:00.08 /System/Library/PrivateFrameworks/IMFoundation.framework/XPCServices/IMRemoteURLConnectionAgent.xpc/Contents/MacOS/IMRemoteURLConnectionAgent
khoahung           488   0.0  0.1  4441476  25128   ??  S     1:45PM   0:00.65 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/callservicesd
root               487   0.0  0.0  4429976   5940   ??  Ss    1:45PM   0:00.07 /usr/sbin/WirelessRadioManagerd
khoahung           486   0.0  0.1  5061812  13176   ??  S     1:45PM   0:00.14 /System/Library/PrivateFrameworks/AppSSO.framework/Support/AppSSOAgent.app/Contents/MacOS/AppSSOAgent
khoahung           485   0.0  0.1  4435624   9292   ??  Ss    1:45PM   0:00.11 /System/Library/PrivateFrameworks/IMFoundation.framework/XPCServices/IMRemoteURLConnectionAgent.xpc/Contents/MacOS/IMRemoteURLConnectionAgent
khoahung           484   0.0  0.0  4434000   8084   ??  S     1:45PM   0:00.08 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper
khoahung           483   0.0  0.4  4938380  63668   ??  Ss    1:45PM   0:27.46 /System/Applications/News.app/Contents/PlugIns/NewsToday2.appex/Contents/MacOS/NewsToday2
khoahung           482   0.0  0.3  5081324  53300   ??  Ss    1:45PM   0:01.42 /System/Library/CoreServices/Screen Time.app/Contents/PlugIns/ScreenTimeWidgetExtension.appex/Contents/MacOS/ScreenTimeWidgetExtension
khoahung           481   0.0  0.3  5100836  47808   ??  Ss    1:45PM   0:01.10 /System/Library/CoreServices/ClimateProxy.app/Contents/PlugIns/WeatherWidget.appex/Contents/MacOS/WeatherWidget
khoahung           479   0.0  0.0  4399604   7384   ??  S     1:45PM   0:00.07 /System/Library/Frameworks/Security.framework/Versions/A/Resources/CloudKeychainProxy.bundle/Contents/MacOS/CloudKeychainProxy
khoahung           477   0.0  0.1  4442784  13932   ??  S     1:45PM   0:00.16 /System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification
khoahung           476   0.0  0.0  4429320   7764   ??  S     1:45PM   0:00.06 /System/Library/PrivateFrameworks/ProtectedCloudStorage.framework/Helpers/ProtectedCloudKeySyncing
khoahung           475   0.0  0.0  4399188   5144   ??  S     1:45PM   0:00.05 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
_softwareupdate    474   0.0  0.3  4515280  51668   ??  Ss    1:45PM   0:06.60 /System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdated
khoahung           473   0.0  0.2  4452164  26308   ??  S     1:45PM   0:03.63 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd
khoahung           471   0.0  0.2  4448644  32636   ??  S     1:45PM   0:03.26 /usr/libexec/sharingd
khoahung           470   0.0  0.2  4446568  29524   ??  Ss    1:45PM   0:01.10 /System/Library/PrivateFrameworks/CalendarNotification.framework/Versions/A/XPCServices/CalNCService.xpc/Contents/MacOS/CalNCService
khoahung           469   0.0  0.0  4430196   5904   ??  S     1:45PM   0:00.11 /System/Library/Frameworks/CryptoTokenKit.framework/ctkd -tw
khoahung           468   0.0  0.1  4600228  18008   ??  S     1:45PM   0:02.68 /System/Library/CoreServices/WiFiAgent.app/Contents/MacOS/WiFiAgent
khoahung           467   0.0  0.0  4400232   2868   ??  Ss    1:45PM   0:00.05 /System/Library/PrivateFrameworks/login.framework/Versions/A/XPCServices/LoginUserService.xpc/Contents/MacOS/LoginUserService
khoahung           466   0.0  0.1  5068160  12256   ??  S     1:45PM   0:00.13 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
khoahung           465   0.0  0.1  4429532  10696   ??  S     1:45PM   0:00.54 /System/Library/Frameworks/AddressBook.framework/Executables/ContactsAccountsService
khoahung           464   0.0  0.1  4942816  10360   ??  S     1:45PM   0:00.31 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
khoahung           463   0.0  0.2  4933436  31764   ??  Ss    1:45PM   0:00.61 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra
khoahung           462   0.0  0.0  4429888   7696   ??  S     1:45PM   0:01.24 /System/Library/PrivateFrameworks/UserActivity.framework/Agents/useractivityd
khoahung           461   0.0  0.1  4442244  12976   ??  S     1:45PM   0:00.69 /System/Library/CoreServices/iconservicesagent
khoahung           460   0.0  0.0  4429532   7484   ??  Ss    1:45PM   0:00.06 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/com.apple.siri.embeddedspeech.xpc/Contents/MacOS/com.apple.siri.embeddedspeech
khoahung           459   0.0  0.1  4434992  16612   ??  S     1:45PM   0:00.77 /System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent
khoahung           458   0.0  0.1  4430968  10568   ??  S     1:45PM   0:00.34 /System/Library/CoreServices/sharedfilelistd
_fpsd              457   0.0  0.0  4401484   3352   ??  Ss    1:45PM   0:00.19 /System/Library/PrivateFrameworks/CoreADI.framework/adid
khoahung           456   0.0  0.1  4453016   8676   ??  S     1:45PM   0:01.10 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/fontworker
khoahung           455   0.0  0.1  4432928  10088   ??  S     1:45PM   0:00.32 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
khoahung           454   0.0  0.1  4430972  11736   ??  S     1:45PM   0:01.35 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/ATS.framework/Support/fontd
khoahung           453   0.0  0.3  4462012  42028   ??  S     1:45PM   0:04.46 /System/Library/PrivateFrameworks/CalendarAgent.framework/Executables/CalendarAgent
root               452   0.0  0.0  4407288   7456   ??  Ss    1:45PM   0:00.09 /usr/sbin/filecoordinationd
khoahung           451   0.0  0.1  4437036  20528   ??  S     1:45PM   0:01.65 /System/Library/PrivateFrameworks/ScreenTimeCore.framework/Versions/A/ScreenTimeAgent
root               450   0.0  0.0  4400628   4660   ??  Ss    1:45PM   0:00.04 /System/Library/CoreServices/backupd.bundle/Contents/Resources/backupd
khoahung           449   0.0  0.1  4437400  11188   ??  S     1:45PM   0:01.24 /usr/libexec/pkd
khoahung           448   0.0  0.1  4435592  10396   ??  S     1:45PM   0:00.32 /usr/libexec/dmd
khoahung           447   0.0  0.1  4431380  22128   ??  S     1:45PM   0:01.00 /System/Library/PrivateFrameworks/HomeKitDaemon.framework/Support/homed
khoahung           446   0.0  0.0  4391552   2512   ??  S     1:45PM   0:00.01 /System/Library/CoreServices/APFSUserAgent
khoahung           445   0.0  0.0  4430288   8264   ??  S     1:45PM   0:00.49 /usr/libexec/swcd
khoahung           444   0.0  0.0  4429880   7964   ??  S     1:45PM   0:01.02 /System/Library/CoreServices/lockoutagent
khoahung           443   0.0  0.0  4429724   6220   ??  S     1:45PM   0:00.12 /usr/libexec/networkserviceproxy
khoahung           442   0.0  0.1  4431536  14900   ??  S     1:45PM   0:00.68 /System/Library/PrivateFrameworks/CloudDocsDaemon.framework/Versions/A/Support/bird
khoahung           441   0.0  0.2  4470288  35608   ??  S     1:45PM   0:01.83 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/Support/assistantd
khoahung           440   0.0  0.1  4901832  11240   ??  Ss    1:45PM   0:00.08 /System/Library/Frameworks/Quartz.framework/Versions/A/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
khoahung           439   0.0  0.1  4445460  12588   ??  S     1:45PM   0:01.70 /usr/libexec/nsurlsessiond
khoahung           438   0.0  0.1  4445460  18852   ??  S     1:45PM   0:00.87 /System/Library/Frameworks/CoreTelephony.framework/Support/CommCenter -L
khoahung           437   0.0  0.2  4481920  39660   ??  S     1:45PM   0:05.24 /System/Library/PrivateFrameworks/PhotoLibraryServices.framework/Versions/A/Support/photolibraryd
khoahung           436   0.0  0.1  4429936   8476   ??  S     1:45PM   0:00.17 /System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary
khoahung           435   0.0  0.1  4446848  18264   ??  S     1:45PM   0:01.24 /System/Library/PrivateFrameworks/IDS.framework/identityservicesd.app/Contents/MacOS/identityservicesd
khoahung           434   0.0  0.1  4438180  15872   ??  S     1:45PM   0:00.54 /System/Library/PrivateFrameworks/iTunesCloud.framework/Support/itunescloudd
khoahung           433   0.0  0.1  4437228  11584   ??  S     1:45PM   0:00.32 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/TrustedPeersHelper.xpc/Contents/MacOS/TrustedPeersHelper
khoahung           432   0.0  0.1  4430820   8784   ??  S     1:45PM   0:00.88 /System/Library/PrivateFrameworks/TCC.framework/Resources/tccd
khoahung           431   0.0  0.3  4452856  47052   ??  S     1:45PM   0:04.35 /usr/libexec/routined LAUNCHED_BY_LAUNCHD
khoahung           430   0.0  0.1  4431060  17556   ??  S     1:45PM   0:00.76 /usr/libexec/containermanagerd --runmode=agent --bundle-container-mode=global --bundle-container-owner=_appinstalld --system-container-mode=none
khoahung           429   0.0  0.0  4430368   6820   ??  S     1:45PM   0:00.35 /usr/libexec/secinitd
khoahung           428   0.0  0.1  4434064  14348   ??  S     1:45PM   0:08.44 /usr/libexec/trustd --agent
root               427   0.0  0.0  4431772   6664   ??  Ss    1:45PM   0:00.09 /usr/sbin/systemsoundserverd
khoahung           426   0.0  0.0  4391520   4500   ??  S     1:45PM   0:00.12 /usr/libexec/pboard
khoahung           425   0.0  0.0  4430532   7828   ??  S     1:45PM   0:00.07 /System/Library/CoreServices/backgroundtaskmanagementagent
khoahung           424   0.0  0.2  5112056  30404   ??  S     1:45PM   0:01.68 /System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter
khoahung           423   0.0  0.0  4399884   3380   ??  S     1:45PM   0:00.08 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
khoahung           422   0.0  0.1  4430156  16140   ??  S     1:45PM   0:00.54 /usr/libexec/rapportd
khoahung           419   0.0  0.2  4447904  32604   ??  S     1:45PM   0:04.15 /usr/libexec/secd
khoahung           418   0.0  0.7  5287196 113372   ??  S     1:45PM   0:07.31 /System/Library/CoreServices/Finder.app/Contents/MacOS/Finder
khoahung           417   0.0  0.1  5099236  22200   ??  S     1:45PM   0:00.44 /System/Library/CoreServices/SystemUIServer.app/Contents/MacOS/SystemUIServer
khoahung           416   0.0  0.2  5112672  34016   ??  S     1:45PM   0:02.98 /System/Library/CoreServices/ControlCenter.app/Contents/MacOS/ControlCenter
khoahung           415   0.0  0.3  4478080  45392   ??  S     1:45PM   0:03.51 /System/Library/Frameworks/Accounts.framework/Versions/A/Support/accountsd
khoahung           414   0.0  0.4  4973280  72392   ??  S     1:45PM   0:02.83 /System/Library/CoreServices/Dock.app/Contents/MacOS/Dock
khoahung           413   0.0  0.1  4445296  12672   ??  S     1:45PM   0:00.09 /System/Library/CoreServices/talagent
khoahung           412   0.0  0.1  4432232  12280   ??  S     1:45PM   0:00.65 /usr/sbin/usernoted
khoahung           411   0.0  0.1  4438788  16904   ??  S     1:45PM   0:02.40 /usr/libexec/lsd
khoahung           409   0.0  0.1  4900600   9604   ??  S     1:45PM   0:00.20 /usr/sbin/universalaccessd launchd -s
khoahung           408   0.0  0.0  4391600   3056   ??  S     1:45PM   0:00.02 /System/Library/PrivateFrameworks/CloudServices.framework/Helpers/com.apple.sbd
khoahung           407   0.0  0.1  4438932  20552   ??  S     1:45PM   0:01.79 /usr/libexec/knowledge-agent
khoahung           405   0.0  0.1  4431884  13588   ??  S     1:45PM   0:01.89 /usr/libexec/UserEventAgent (Aqua)
khoahung           404   0.0  0.0  4400676   5396   ??  S     1:45PM   0:01.94 /usr/sbin/cfprefsd agent
khoahung           403   0.0  0.0  4429332   6484   ??  S     1:45PM   0:00.03 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
root               402   0.0  0.0  4391548   1900   ??  Ss    1:45PM   0:00.10 /usr/libexec/securityd_service
khoahung           401   0.0  0.0  4336724   6760   ??  S     1:45PM   0:00.94 /usr/sbin/distnoted agent
_netbios           400   0.0  0.0  4429588   5832   ??  SNs   1:45PM   0:00.18 /usr/sbin/netbiosd
root               399   0.0  0.0  4429316   5776   ??  Ss    1:45PM   0:00.04 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreauthd
root               398   0.0  0.0  4365636   1484   ??  Ss    1:45PM   0:00.01 /usr/libexec/smd
_captiveagent      394   0.0  0.0  4400396   3476   ??  Ss    1:45PM   0:00.06 /usr/libexec/captiveagent
root               390   0.0  0.0  4383932   5572   ??  Ss    1:45PM   0:00.09 /System/Library/Frameworks/GSS.framework/Helpers/GSSCred
_spotlight         387   0.0  0.0  4334676   1312   ??  S     1:45PM   0:00.04 /usr/sbin/distnoted agent
root               386   0.0  2.9  8362148 482404   ??  Ss    1:45PM   0:42.04 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mds_stores
_appleevents       385   0.0  0.0  4334640   1168   ??  S     1:45PM   0:00.05 /usr/sbin/distnoted agent
root               384   0.0  0.0  4399188   2840   ??  Ss    1:45PM   0:00.02 /System/Library/CoreServices/CrashReporterSupportHelper server-init
root               383   0.0  0.1  4437304   8832   ??  Ss    1:45PM   0:00.07 /System/Library/CoreServices/sharedfilelistd
root               382   0.0  0.0  4366552   3128   ??  Ss    1:45PM   0:00.04 /System/Library/CoreServices/iconservicesagent runAsRoot
root               380   0.0  0.1  4435316  10488   ??  Ss    1:45PM   0:00.63 /Library/Application Support/Malwarebytes/MBAM/Engine.bundle/Contents/PlugIns/SettingsDaemon.app/Contents/MacOS/SettingsDaemon
root               377   0.0  0.0  4358768   2204   ??  Ss    1:45PM   0:00.01 /System/Library/PrivateFrameworks/AccountPolicy.framework/XPCServices/com.apple.AccountPolicyHelper.xpc/Contents/MacOS/com.apple.AccountPolicyHelper
root               365   0.0  0.0  4363380   4584   ??  Ss    1:45PM   0:00.04 /usr/libexec/bootinstalld
root               363   0.0  0.0  4436960   8088   ??  S     1:45PM   0:00.14 /System/Library/PrivateFrameworks/ViewBridge.framework/Versions/A/XPCServices/ViewBridgeAuxiliary.xpc/Contents/MacOS/ViewBridgeAuxiliary
root               356   0.0  0.1  4459656   8916   ??  Ss    1:45PM   0:00.67 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ATS.framework/Versions/A/Support/fontworker
_appleevents       355   0.0  0.0  4429980   5748   ??  Ss    1:45PM   0:00.17 /System/Library/CoreServices/appleeventsd --server
_atsserver         350   0.0  0.1  4401440   8732   ??  Ss    1:45PM   0:00.26 /System/Library/Frameworks/ApplicationServices.framework/Frameworks/ATS.framework/Support/fontd
root               349   0.0  0.0  4398892   2252   ??  Ss    1:45PM   0:00.05 /usr/libexec/colorsyncd
root               348   0.0  0.0  4399396   3616   ??  Ss    1:45PM   0:00.05 /usr/libexec/colorsync.displayservices
root               339   0.0  0.0  4429540   5980   ??  Ss    1:45PM   0:00.07 /usr/libexec/wifianalyticsd
root               335   0.0  0.0  4421628   4332   ??  Ss    1:45PM   0:00.06 /usr/libexec/secinitd
_windowserver      334   0.0  0.0  4334640   1168   ??  S     1:45PM   0:00.04 /usr/sbin/distnoted agent
_hidd              332   0.0  0.0  4399204   2360   ??  Ss    1:45PM   0:00.03 /usr/libexec/hidd
root               329   0.0  0.0  4336752   2652   ??  Ss    1:45PM   0:00.02 /usr/libexec/thermald
_locationd         318   0.0  0.1  4445316  16652   ??  Ss    1:45PM   0:01.65 /usr/libexec/locationd
_driverkit         316   0.0  0.0  4814536   2560   ??  Ss    1:45PM   0:05.56 /System/Library/DriverExtensions/com.apple.AppleUserHIDDrivers.dext/com.apple.AppleUserHIDDrivers com.apple.driverkit.AppleUserHIDEventDriver 0x1000004b9
root               314   0.0  0.0  4429812   4924   ??  Ss    1:45PM   0:00.11 /usr/libexec/containermanagerd --runmode=agent --bundle-container-mode=global --bundle-container-owner=_appinstalld --system-container-mode=none
_driverkit         312   0.0  0.0  4801200   2140   ??  Ss    1:45PM   0:00.04 /System/Library/DriverExtensions/com.apple.AppleUserHIDDrivers.dext/com.apple.AppleUserHIDDrivers com.apple.driverkit.AppleUserUSBHostHIDDevice0 0x100000454
_driverkit         311   0.0  0.0  4806320   2244   ??  Ss    1:45PM   0:07.22 /System/Library/DriverExtensions/com.apple.AppleUserHIDDrivers.dext/com.apple.AppleUserHIDDrivers com.apple.driverkit.AppleUserUSBHostHIDDevice1 0x100000442
root               310   0.0  0.0  4399712   3612   ??  Ss    1:45PM   0:00.19 /System/Library/Frameworks/Security.framework/Versions/A/XPCServices/com.apple.CodeSigningHelper.xpc/Contents/MacOS/com.apple.CodeSigningHelper
root               309   0.0  0.0  4382364   1872   ??  Ss    1:45PM   0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
_coreaudiod        303   0.0  0.0  4353348   3020   ??  Ss    1:45PM   0:00.01 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
root               302   0.0  0.0  4391576   3992   ??  Ss    1:45PM   0:00.07 /System/Library/Frameworks/AudioToolbox.framework/AudioComponentRegistrar -daemon
root               299   0.0  0.0  4375200   6224   ??  Ss    1:45PM   0:00.05 /System/Library/PrivateFrameworks/SiriInference.framework/Support/siriinferenced
_locationd         288   0.0  0.0  4413296   4096   ??  S     1:45PM   0:00.07 /usr/libexec/containermanagerd --runmode=agent --bundle-container-mode=global --bundle-container-owner=_appinstalld --system-container-mode=none
_locationd         286   0.0  0.0  4432088   6948   ??  S     1:45PM   0:00.11 /usr/libexec/trustd --agent
_locationd         285   0.0  0.0  4399724   1332   ??  S     1:45PM   0:00.01 /usr/sbin/cfprefsd agent
_coreaudiod        284   0.0  0.0  4366940   1928   ??  Ss    1:45PM   0:00.01 /System/Library/Frameworks/CoreAudio.framework/Versions/A/XPCServices/com.apple.audio.DriverHelper.xpc/Contents/MacOS/com.apple.audio.DriverHelper
_locationd         283   0.0  0.0  4421644   3980   ??  S     1:45PM   0:00.06 /usr/libexec/secinitd
_locationd         281   0.0  0.0  4334640   1176   ??  S     1:45PM   0:00.05 /usr/sbin/distnoted agent
_locationd         280   0.0  0.1  4432928  11328   ??  S     1:45PM   0:00.23 /System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod
